ENSG	ω_lower	ω	ω_upper	ω0_lower	ω0	ω0_upper	ωA_phy	category	TR_ID_Homo_sapiens	TR_ID_Chlorocebus_sabaeus	TR_ID_Bos_taurus	TR_ID_Equus_caballus	TR_ID_Ovis_aries	TR_ID_Capra_hircus	TR_ID_Canis_familiaris
ENSG00000186007_LEMD1	0.448284	0.502532	0.561694	0.489222	0.532753	0.575535	-0.030221000000000053	nearly-neutral	ENST00000367153	ENSCSAT00000012722	ENSBTAT00000054874	ENSECAT00000019603	ENSOART00000004265	XM_005690438.2	ENSCAFT00000039078
ENSG00000186009_ATP4B	0.136594	0.150233	0.165241	0.125674	0.141159	0.156633	0.009073999999999999	nearly-neutral	ENST00000335288	ENSCSAT00000015501	ENSBTAT00000026587	ENSECAT00000021753	Null	XM_018044991.1	ENSCAFT00000010321
ENSG00000186010_NDUFA13	0.126232	0.143767	0.164797	0.132524	0.151808	0.171631	-0.008040999999999993	nearly-neutral	ENST00000428459	ENSCSAT00000003107	ENSBTAT00000010276	ENSECAT00000018921	Null	XM_005682081.3	ENSCAFT00000022619
ENSG00000186017_ZNF566	0.175242	0.191957	0.210379	0.261197	0.282456	0.302838	-0.090499	unclassified	ENST00000392170	ENSCSAT00000002238	ENSBTAT00000006397	ENSECAT00000020583	Null	Null	ENSCAFT00000048886
ENSG00000186051_TAL2	0.145577	0.167096	0.191733	0.224092	0.258393	0.293973	-0.09129699999999999	unclassified	ENST00000334077	ENSCSAT00000018069	ENSBTAT00000065685	ENSECAT00000004879	ENSOART00000003291	XM_005684274.3	ENSCAFT00000049853
ENSG00000186063_AIDA	0.0460121	0.0539825	0.0623452	0.0990849	0.11582	0.134364	-0.061837500000000004	unclassified	ENST00000340020	ENSCSAT00000014058	ENSBTAT00000009987	ENSECAT00000011645	ENSOART00000015110	XM_018060188.1	ENSCAFT00000021486
ENSG00000186073_C15orf41	0.0829256	0.0952329	0.109582	0.0961844	0.114237	0.135254	-0.01900410000000001	unclassified	ENST00000569302	ENSCSAT00000005252	ENSBTAT00000002823	ENSECAT00000011324	ENSOART00000021791	XM_013966954.2	ENSCAFT00000013391
ENSG00000186081_KRT5	0.132482	0.142428	0.153102	0.106226	0.116672	0.127712	0.025756	adaptive	ENST00000252242	ENSCSAT00000003721	ENSBTAT00000021456	ENSECAT00000021837	ENSOART00000018488	XM_018047718.1	ENSCAFT00000011623
ENSG00000186088_GSAP	0.294017	0.309898	0.327791	0.354998	0.372269	0.389445	-0.06237100000000001	unclassified	ENST00000257626	ENSCSAT00000009891	ENSBTAT00000024520	ENSECAT00000016013	ENSOART00000020017	XM_018047267.1	ENSCAFT00000006926
ENSG00000186094_AGBL4	0.0920595	0.100577	0.110128	0.110707	0.12228	0.13484	-0.021703	unclassified	ENST00000371839	ENSCSAT00000017278	ENSBTAT00000043151	ENSECAT00000028904	ENSOART00000004338	XM_018046495.1	ENSCAFT00000047497
ENSG00000186104_CYP2R1	0.1797	0.193267	0.209106	0.216505	0.233757	0.250825	-0.04049	unclassified	ENST00000334636	ENSCSAT00000002759	ENSBTAT00000039972	ENSECAT00000007831	ENSOART00000006984	XM_005689657.3	ENSCAFT00000013529
ENSG00000186106_ANKRD46	0.0124302	0.0163768	0.0208308	0.0289979	0.0378647	0.0483262	-0.0214879	unclassified	ENST00000520552	ENSCSAT00000010171	ENSBTAT00000001658	ENSECAT00000013922	ENSOART00000000966	XM_018058305.1	ENSCAFT00000048779
ENSG00000186111_PIP5K1C	0.0543343	0.0597171	0.0658343	0.058994	0.0669716	0.0751741	-0.007254500000000004	unclassified	ENST00000589578	ENSCSAT00000009194	ENSBTAT00000061402	Null	ENSOART00000013169	XM_018050833.1	ENSCAFT00000030486
ENSG00000186118_TEX38	0.373655	0.405713	0.440993	0.488966	0.522385	0.554135	-0.116672	unclassified	ENST00000334122	ENSCSAT00000017293	ENSBTAT00000063049	ENSECAT00000018664	ENSOART00000002945	XM_005678501.1	ENSCAFT00000049944
ENSG00000186130_ZBTB6	0.101407	0.111196	0.122473	0.141192	0.155639	0.170859	-0.044442999999999996	unclassified	ENST00000373659	ENSCSAT00000019803	ENSBTAT00000043362	ENSECAT00000002093	ENSOART00000020872	XM_005687117.3	ENSCAFT00000048105
ENSG00000186132_C2orf76	0.159243	0.183791	0.211927	0.218969	0.248925	0.280305	-0.065134	unclassified	ENST00000409466	ENSCSAT00000014660	ENSBTAT00000014020	ENSECAT00000001996	ENSOART00000013505	XM_005676253.3	ENSCAFT00000007875
ENSG00000186136_TAS2R42	0.629986	0.7114	0.793878	0.544372	0.581933	0.621666	0.129467	adaptive	ENST00000334266	ENSCSAT00000019325	ENSBTAT00000043010	Null	ENSOART00000022096	Null	ENSCAFT00000037675
ENSG00000186141_POLR3C	0.069183	0.0755821	0.0824398	0.108352	0.119722	0.131069	-0.044139899999999996	unclassified	ENST00000334163	ENSCSAT00000016769	ENSBTAT00000028832	ENSECAT00000025573	ENSOART00000022430	XM_005677744.3	ENSCAFT00000017901
ENSG00000186143_PRR30	0.592309	0.631921	0.67301	0.564832	0.592027	0.617364	0.039893999999999985	unclassified	ENST00000335524	ENSCSAT00000019550	ENSBTAT00000062952	ENSECAT00000022812	Null	XM_005687067.3	ENSCAFT00000050145
ENSG00000186150_UBL4B	0.359198	0.403116	0.455529	0.312262	0.345297	0.378743	0.057818999999999954	unclassified	ENST00000334179	ENSCSAT00000018369	ENSBTAT00000021793	ENSECAT00000003033	Null	XM_018046510.1	ENSCAFT00000031472
ENSG00000186153_WWOX	0.064617	0.0719605	0.0795293	0.0831786	0.0940661	0.105911	-0.022105600000000003	unclassified	ENST00000566780	ENSCSAT00000001612	ENSBTAT00000032617	Null	ENSOART00000008619	XM_018061743.1	ENSCAFT00000031876
ENSG00000186166_CCDC84	0.179777	0.195785	0.213309	0.237895	0.256766	0.277974	-0.06098100000000001	unclassified	ENST00000334418	ENSCSAT00000000571	ENSBTAT00000023847	ENSECAT00000018453	ENSOART00000013161	XM_005689530.3	ENSCAFT00000047679
ENSG00000186174_BCL9L	0.0832607	0.0877635	0.0923655	0.125573	0.133486	0.141927	-0.0457225	unclassified	ENST00000334801	ENSCSAT00000000576	ENSBTAT00000006774	ENSECAT00000012530	ENSOART00000012756	XM_018059697.1	ENSCAFT00000019729
ENSG00000186184_POLR1D	0.082067	0.101783	0.125185	0.113551	0.141115	0.17216	-0.03933199999999999	unclassified	ENST00000302979	Null	Null	Null	ENSOART00000018518	XM_018056591.1	ENSCAFT00000010876
ENSG00000186185_KIF18B	0.342327	0.358843	0.374211	0.364065	0.378924	0.392591	-0.02008099999999996	unclassified	ENST00000593135	ENSCSAT00000001655	ENSBTAT00000010636	ENSECAT00000024662	ENSOART00000010224	XM_018065257.1	ENSCAFT00000022137
ENSG00000186187_ZNRF1	0.0435822	0.0543228	0.0660683	0.0714851	0.0872011	0.105955	-0.032878300000000006	unclassified	ENST00000320619	ENSCSAT00000018558	ENSBTAT00000049126	ENSECAT00000009341	ENSOART00000006940	XM_018061709.1	ENSCAFT00000031981
ENSG00000186188_FFAR4	0.204056	0.220626	0.238251	0.199076	0.216013	0.233846	0.004612999999999978	nearly-neutral	ENST00000371483	ENSCSAT00000004323	ENSBTAT00000000560	ENSECAT00000019463	ENSOART00000003487	XM_018041602.1	ENSCAFT00000012597
ENSG00000186190_BPIFB3	0.213616	0.226428	0.240793	0.248362	0.265522	0.283552	-0.03909399999999999	unclassified	ENST00000375494	ENSCSAT00000010487	ENSBTAT00000022985	ENSECAT00000013692	ENSOART00000006336	XM_005688390.2	ENSCAFT00000011763
ENSG00000186191_BPIFB4	0.152344	0.162214	0.172325	0.159962	0.1719	0.184556	-0.009686	nearly-neutral	ENST00000375483	ENSCSAT00000010461	ENSBTAT00000053654	ENSECAT00000018427	ENSOART00000006518	XM_005688391.2	ENSCAFT00000011771
ENSG00000186193_SAPCD2	0.198291	0.215497	0.233339	0.25556	0.276437	0.297676	-0.060939999999999994	unclassified	ENST00000409687	ENSCSAT00000014538	ENSBTAT00000063271	Null	Null	XM_018056269.1	ENSCAFT00000031026
ENSG00000186197_EDARADD	0.189483	0.212066	0.240136	0.225811	0.251077	0.27639	-0.03901099999999999	unclassified	ENST00000334232	ENSCSAT00000007831	ENSBTAT00000061420	ENSECAT00000008015	ENSOART00000003930	XM_018042240.1	ENSCAFT00000017577
ENSG00000186198_SLC51B	0.486856	0.537765	0.594523	0.48845	0.526082	0.56551	0.011682999999999999	nearly-neutral	ENST00000334287	ENSCSAT00000010801	ENSBTAT00000004864	ENSECAT00000012640	ENSOART00000019306	XM_005685100.3	ENSCAFT00000027119
ENSG00000186205_MARC1	0.230392	0.249186	0.269547	0.256598	0.27641	0.295153	-0.027223999999999998	unclassified	ENST00000366910	ENSCSAT00000013971	ENSBTAT00000061104	ENSECAT00000019881	ENSOART00000014315	XM_018060178.1	ENSCAFT00000018014
ENSG00000186212_SOWAHB	0.366102	0.386271	0.406338	0.422368	0.438965	0.455277	-0.05269400000000002	unclassified	ENST00000334306	ENSCSAT00000018117	ENSBTAT00000053025	ENSECAT00000002380	ENSOART00000018962	XM_018049612.1	ENSCAFT00000013746
ENSG00000186222_BLOC1S4	0.142302	0.160922	0.182239	0.191308	0.213934	0.237506	-0.053012000000000004	unclassified	ENST00000320776	ENSCSAT00000019792	ENSBTAT00000004899	ENSECAT00000003805	ENSOART00000012142	XM_013975209.2	ENSCAFT00000022771
ENSG00000186231_KLHL32	0.0291718	0.0328867	0.0363983	0.0516859	0.0589752	0.0670661	-0.0260885	unclassified	ENST00000369261	ENSCSAT00000012623	ENSBTAT00000006977	ENSECAT00000025659	ENSOART00000013099	XM_005684660.3	ENSCAFT00000005545
ENSG00000186260_MKL2	0.166534	0.174122	0.181784	0.209713	0.219198	0.228133	-0.045076000000000005	unclassified	ENST00000571589	ENSCSAT00000006198	ENSBTAT00000011499	ENSECAT00000003256	ENSOART00000008137	XM_018040528.1	ENSCAFT00000048407
ENSG00000186265_BTLA	0.647971	0.698721	0.753925	0.58816	0.621589	0.6509	0.07713200000000009	unclassified	ENST00000334529	ENSCSAT00000004678	ENSBTAT00000015755	ENSECAT00000017260	ENSOART00000021026	XM_005674919.3	ENSCAFT00000038342
ENSG00000186281_GPAT2	0.216217	0.227511	0.239408	0.265698	0.278722	0.292067	-0.051211000000000034	unclassified	ENST00000359548	ENSCSAT00000015473	ENSBTAT00000015359	ENSECAT00000015181	ENSOART00000015290	XM_005686247.3	ENSCAFT00000011010
ENSG00000186283_TOR3A	0.316166	0.338828	0.362516	0.332186	0.350331	0.36893	-0.011502999999999985	nearly-neutral	ENST00000367627	ENSCSAT00000010177	ENSBTAT00000018609	ENSECAT00000019110	ENSOART00000017924	XM_018060653.1	ENSCAFT00000022090
ENSG00000186297_GABRA5	0.0420716	0.0469117	0.0521132	0.0645682	0.0734546	0.0831925	-0.026542899999999994	unclassified	ENST00000335625	ENSCSAT00000004489	ENSBTAT00000004397	ENSECAT00000006855	ENSOART00000010123	XM_018066604.1	ENSCAFT00000015966
ENSG00000186298_PPP1CC	0.0243667	0.0329364	0.042531	0.0411701	0.0538784	0.0690962	-0.020942000000000002	unclassified	ENST00000340766	ENSCSAT00000000640	ENSBTAT00000057594	ENSECAT00000018299	Null	XM_018061256.1	ENSCAFT00000035276
ENSG00000186310_NAP1L3	0.316494	0.34482	0.374752	0.380676	0.404414	0.428793	-0.05959399999999998	unclassified	ENST00000373079	ENSCSAT00000018473	ENSBTAT00000025855	ENSECAT00000012099	Null	XM_005709617.3	ENSCAFT00000027683
ENSG00000186314_PRELID2	0.13624	0.156122	0.177449	0.152797	0.172896	0.195226	-0.016773999999999983	nearly-neutral	ENST00000334744	ENSCSAT00000010398	ENSBTAT00000060989	ENSECAT00000026846	ENSOART00000002379	XM_005683091.3	ENSCAFT00000046997
ENSG00000186318_BACE1	0.0418833	0.0476497	0.0535017	0.048608	0.0570083	0.0655463	-0.009358599999999995	unclassified	ENST00000313005	ENSCSAT00000000704	ENSBTAT00000040056	ENSECAT00000013263	ENSOART00000005887	XM_018059738.1	ENSCAFT00000020762
ENSG00000186326_RGS9BP	0.186756	0.204663	0.223105	0.244184	0.26812	0.29171	-0.06345700000000001	unclassified	ENST00000334176	ENSCSAT00000018603	ENSBTAT00000051951	Null	Null	XM_018062262.1	ENSCAFT00000012026
ENSG00000186329_TMEM212	0.273734	0.299312	0.328969	0.349894	0.382587	0.414997	-0.08327499999999999	unclassified	ENST00000334567	ENSCSAT00000010871	ENSBTAT00000064698	Null	ENSOART00000022607	XM_018050240.1	ENSCAFT00000024276
ENSG00000186334_SLC36A3	0.274102	0.294551	0.317323	0.310058	0.330384	0.35056	-0.035833000000000004	unclassified	ENST00000377713	ENSCSAT00000009014	ENSBTAT00000008692	ENSECAT00000019186	ENSOART00000009262	XM_005683355.2	ENSCAFT00000028417
ENSG00000186335_SLC36A2	0.302293	0.321899	0.342235	0.265489	0.281528	0.296879	0.04037099999999999	adaptive	ENST00000335244	ENSCSAT00000009006	ENSBTAT00000027731	ENSECAT00000012868	ENSOART00000009362	XM_005683190.3	ENSCAFT00000028414
ENSG00000186340_THBS2	0.0748918	0.0784631	0.0821286	0.100532	0.106468	0.11254	-0.0280049	unclassified	ENST00000366787	Null	ENSBTAT00000044595	ENSECAT00000023244	Null	XM_018053486.1	ENSCAFT00000001365
ENSG00000186350_RXRA	0.0210383	0.024404	0.0279423	0.0315631	0.0379457	0.0451074	-0.0135417	unclassified	ENST00000481739	ENSCSAT00000013684	ENSBTAT00000023729	ENSECAT00000021079	ENSOART00000002564	XM_018044649.1	ENSCAFT00000031555
ENSG00000186352_ANKRD37	0.262453	0.293161	0.325723	0.330074	0.367987	0.405897	-0.074826	unclassified	ENST00000335174	ENSCSAT00000000998	ENSBTAT00000024559	ENSECAT00000011164	ENSOART00000008497	XM_018042016.1	ENSCAFT00000012109
ENSG00000186364_NUDT17	0.320325	0.346697	0.374419	0.347118	0.373319	0.399212	-0.026622000000000035	unclassified	ENST00000334513	ENSCSAT00000016764	ENSBTAT00000028830	ENSECAT00000024927	ENSOART00000022445	XM_018046012.1	ENSCAFT00000017933
ENSG00000186367_KIAA1024L	0.237393	0.261604	0.286584	0.278804	0.305045	0.332918	-0.04344100000000001	unclassified	ENST00000564719	ENSCSAT00000012096	ENSBTAT00000063180	ENSECAT00000025359	ENSOART00000018244	XM_005682645.3	ENSCAFT00000001126
ENSG00000186377_CYP4X1	0.396047	0.418792	0.44283	0.389326	0.406788	0.426717	0.012004000000000015	nearly-neutral	ENST00000371901	ENSCSAT00000017289	ENSBTAT00000020783	ENSECAT00000021658	ENSOART00000003715	XM_005678460.3	ENSCAFT00000006579
ENSG00000186395_KRT10	0.280445	0.304923	0.355871	0.158716	0.174478	0.189936	0.130445	adaptive	ENST00000269576	ENSCSAT00000000855	ENSBTAT00000017140	Null	ENSOART00000016681	XM_018065043.1	ENSCAFT00000025391
ENSG00000186407_CD300E	0.481453	0.532158	0.58617	0.385752	0.416281	0.448078	0.11587700000000001	adaptive	ENST00000392619	ENSCSAT00000002611	ENSBTAT00000006156	ENSECAT00000008695	ENSOART00000013504	XM_005694160.3	ENSCAFT00000007364
ENSG00000186409_CCDC30	0.546531	0.576296	0.605055	0.570833	0.591836	0.613142	-0.015539999999999998	nearly-neutral	ENST00000340612	ENSCSAT00000017367	ENSBTAT00000006021	ENSECAT00000011357	ENSOART00000022254	XM_018042652.1	ENSCAFT00000004023
ENSG00000186416_NKRF	0.0667211	0.0729075	0.0798247	0.0853615	0.0955547	0.105679	-0.022647200000000006	unclassified	ENST00000542113	ENSCSAT00000016452	ENSBTAT00000065879	ENSECAT00000024026	ENSOART00000017602	XM_018044740.1	ENSCAFT00000029243
ENSG00000186417_GLDN	0.169103	0.179975	0.191356	0.222633	0.235726	0.249983	-0.055750999999999995	unclassified	ENST00000335449	ENSCSAT00000009344	ENSBTAT00000003336	ENSECAT00000021118	ENSOART00000022852	XM_018054194.1	ENSCAFT00000024375
ENSG00000186432_KPNA4	0.0210854	0.0255879	0.0309861	0.0330589	0.0403857	0.0484456	-0.014797799999999996	unclassified	ENST00000334256	ENSCSAT00000010346	ENSBTAT00000023150	ENSECAT00000025442	ENSOART00000002134	XM_018048221.1	ENSCAFT00000047723
ENSG00000186439_TRDN	0.343769	0.365931	0.391528	0.347731	0.369804	0.390806	-0.0038730000000000153	nearly-neutral	ENST00000334268	Null	ENSBTAT00000056240	ENSECAT00000008778	ENSOART00000008789	XM_018052961.1	ENSCAFT00000001569
ENSG00000186440_OR6P1	0.154161	0.168939	0.185431	0.220175	0.242095	0.263791	-0.073156	unclassified	ENST00000641540	ENSCSAT00000018466	ENSBTAT00000054106	ENSECAT00000004322	ENSOART00000007694	XM_005677270.2	ENSCAFT00000018420
ENSG00000186446_ZNF501	0.183137	0.220696	0.264969	0.190539	0.230754	0.271946	-0.010057999999999984	nearly-neutral	ENST00000396048	ENSCSAT00000018856	Null	Null	Null	Null	ENSCAFT00000044810
ENSG00000186452_TMPRSS12	0.39601	0.428802	0.461847	0.334839	0.356168	0.376866	0.07263400000000003	adaptive	ENST00000398458	Null	Null	ENSECAT00000009750	ENSOART00000019057	XM_018049023.1	ENSCAFT00000045349
ENSG00000186453_FAM228A	0.489405	0.535926	0.588662	0.503247	0.535509	0.567764	0.0004170000000000007	nearly-neutral	ENST00000432434	ENSCSAT00000006475	ENSBTAT00000043661	ENSECAT00000015218	ENSOART00000019471	XM_018055580.1	ENSCAFT00000047343
ENSG00000186462_NAP1L2	0.225935	0.246125	0.26985	0.28591	0.307452	0.331849	-0.06132699999999999	unclassified	ENST00000373517	ENSCSAT00000018435	Null	ENSECAT00000009180	Null	XM_005709624.3	ENSCAFT00000027219
ENSG00000186468_RPS23	0.00737629	0.0112467	0.0160566	0.0142905	0.0221716	0.0317472	-0.0109249	unclassified	ENST00000296674	ENSCSAT00000013016	ENSBTAT00000017770	ENSECAT00000021760	ENSOART00000021767	XM_018050054.1	ENSCAFT00000043903
ENSG00000186469_GNG2	0.0016467	0.00480682	0.00961137	0.0149372	0.0269591	0.0422373	-0.02215228	unclassified	ENST00000557376	ENSCSAT00000013171	ENSBTAT00000003959	ENSECAT00000013018	ENSOART00000022554	Null	ENSCAFT00000044274
ENSG00000186471_AKAP14	0.627893	0.700782	0.785877	0.457498	0.491594	0.527191	0.20918800000000004	adaptive	ENST00000371431	ENSCSAT00000016445	ENSBTAT00000014453	ENSECAT00000022236	ENSOART00000017417	XM_018044073.1	Null
ENSG00000186472_PCLO	0.231833	0.237526	0.243275	0.251671	0.256501	0.262034	-0.018974999999999992	unclassified	ENST00000333891	ENSCSAT00000010296	ENSBTAT00000033801	ENSECAT00000017804	ENSOART00000017215	XM_018047285.1	ENSCAFT00000010157
ENSG00000186479_RGS7BP	0.0880578	0.101625	0.118207	0.110541	0.127673	0.146635	-0.026048000000000016	unclassified	ENST00000334025	ENSCSAT00000014081	ENSBTAT00000006815	ENSECAT00000011917	ENSOART00000007145	XM_013972744.2	ENSCAFT00000011664
ENSG00000186480_INSIG1	0.138089	0.155413	0.175359	0.142632	0.160285	0.178887	-0.004872000000000015	nearly-neutral	ENST00000340368	ENSCSAT00000004551	ENSBTAT00000002084	ENSECAT00000021382	ENSOART00000007184	NM_001286088.1	ENSCAFT00000008171
ENSG00000186487_MYT1L	0.0636935	0.0672817	0.0712035	0.0769007	0.0819977	0.0875851	-0.014716000000000007	unclassified	ENST00000399161	ENSCSAT00000004968	ENSBTAT00000004603	ENSECAT00000015794	ENSOART00000005791	XM_018052729.1	ENSCAFT00000005203
ENSG00000186501_TMEM222	0.0936553	0.107657	0.121996	0.102959	0.119774	0.140101	-0.012117000000000003	nearly-neutral	ENST00000374076	ENSCSAT00000017543	ENSBTAT00000013540	ENSECAT00000025475	ENSOART00000003976	XM_018056663.1	ENSCAFT00000019354
ENSG00000186517_ARHGAP30	0.350208	0.36457	0.379231	0.393782	0.405959	0.419124	-0.04138900000000001	unclassified	ENST00000368013	ENSCSAT00000000642	ENSBTAT00000023764	ENSECAT00000012392	ENSOART00000010239	XM_018046397.1	ENSCAFT00000020156
ENSG00000186522_SEPT10	0.148019	0.15992	0.172454	0.180807	0.196847	0.214215	-0.03692699999999999	unclassified	ENST00000356688	ENSCSAT00000015078	ENSBTAT00000056779	ENSECAT00000015542	ENSOART00000001046	XM_018055294.1	ENSCAFT00000047214
ENSG00000186529_CYP4F3	0.250165	0.27152	0.295737	0.225991	0.242862	0.261124	0.02865799999999999	unclassified	ENST00000586182	Null	Null	Null	ENSOART00000002270	Null	ENSCAFT00000025276
ENSG00000186532_SMYD4	0.363473	0.379573	0.39616	0.404122	0.418938	0.43315	-0.03936499999999998	unclassified	ENST00000305513	ENSCSAT00000011926	ENSBTAT00000012805	ENSECAT00000025504	ENSOART00000015620	XM_005693318.3	ENSCAFT00000047690
ENSG00000186566_GPATCH8	0.149352	0.155941	0.162591	0.198211	0.205937	0.213926	-0.04999600000000001	unclassified	ENST00000591680	ENSCSAT00000001616	ENSBTAT00000061184	ENSECAT00000019216	ENSOART00000009120	XM_005693931.3	ENSCAFT00000049407
ENSG00000186575_NF2	0.0198161	0.0226173	0.0259872	0.0393551	0.0462359	0.0535695	-0.023618600000000003	unclassified	ENST00000338641	ENSCSAT00000007705	ENSBTAT00000017489	ENSECAT00000024903	ENSOART00000005432	XM_018061007.1	ENSCAFT00000036114
ENSG00000186583_SPATC1	0.339678	0.357344	0.377334	0.368671	0.384788	0.401594	-0.027444000000000024	unclassified	ENST00000377470	ENSCSAT00000006890	ENSBTAT00000037416	ENSECAT00000009995	ENSOART00000016846	XM_018058699.1	ENSCAFT00000002256
ENSG00000186591_UBE2H	0.00577462	0.00922004	0.0141014	0.018113	0.0274496	0.0391676	-0.01822956	unclassified	ENST00000355621	ENSCSAT00000007969	ENSBTAT00000001205	ENSECAT00000016255	Null	XM_018046929.1	ENSCAFT00000002348
ENSG00000186603_HPDL	0.227761	0.245337	0.262486	0.292586	0.310634	0.328477	-0.06529700000000002	unclassified	ENST00000334815	ENSCSAT00000018394	ENSBTAT00000014927	ENSECAT00000000849	ENSOART00000010751	XM_005678545.3	ENSCAFT00000007440
ENSG00000186625_KATNA1	0.0458449	0.0520211	0.0588029	0.0635795	0.0731538	0.0822527	-0.021132700000000004	unclassified	ENST00000335647	ENSCSAT00000015318	ENSBTAT00000001172	ENSECAT00000010597	ENSOART00000003014	XM_005684900.3	ENSCAFT00000000603
ENSG00000186628_FSD2	0.216148	0.227276	0.238183	0.292158	0.304715	0.318878	-0.07743900000000001	unclassified	ENST00000334574	ENSCSAT00000015381	ENSBTAT00000019994	ENSECAT00000018049	ENSOART00000015019	XM_005695011.3	ENSCAFT00000020863
ENSG00000186635_ARAP1	0.151812	0.158268	0.165578	0.180428	0.189199	0.198891	-0.030931000000000014	unclassified	ENST00000393609	ENSCSAT00000002155	ENSBTAT00000039909	ENSECAT00000017568	ENSOART00000006487	XM_018059395.1	ENSCAFT00000009156
ENSG00000186638_KIF24	0.443004	0.458875	0.475539	0.473761	0.486272	0.498244	-0.027397000000000005	unclassified	ENST00000402558	ENSCSAT00000008111	ENSBTAT00000027134	ENSECAT00000011099	ENSOART00000010142	XM_018052372.1	ENSCAFT00000003025
ENSG00000186648_CARMIL3	0.0861977	0.0913597	0.0969104	0.116241	0.123857	0.132263	-0.03249729999999999	unclassified	ENST00000342740	ENSCSAT00000014316	ENSBTAT00000061091	ENSECAT00000008253	ENSOART00000020972	XM_018054613.1	ENSCAFT00000018562
ENSG00000186654_PRR5	0.112779	0.124592	0.137223	0.132862	0.14873	0.165703	-0.024138000000000007	unclassified	ENST00000403581	ENSCSAT00000003411	ENSBTAT00000057307	ENSECAT00000007954	ENSOART00000021007	XM_018048890.1	ENSCAFT00000001356
ENSG00000186665_C17orf58	0.132569	0.154912	0.178832	0.190667	0.223367	0.259052	-0.06845500000000002	unclassified	ENST00000580729	ENSCSAT00000002223	Null	ENSECAT00000018026	ENSOART00000016768	XM_018065379.1	ENSCAFT00000039671
ENSG00000186666_BCDIN3D	0.240984	0.264767	0.289418	0.280309	0.303304	0.328647	-0.03853700000000004	unclassified	ENST00000333924	ENSCSAT00000004088	ENSBTAT00000023645	ENSECAT00000022160	Null	XM_005679982.3	ENSCAFT00000013318
ENSG00000186675_MAGEE2	0.189196	0.210752	0.233425	0.25375	0.280743	0.309339	-0.06999100000000003	unclassified	ENST00000373359	ENSCSAT00000018442	ENSBTAT00000034995	ENSECAT00000002606	ENSOART00000006526	XM_005700610.3	ENSCAFT00000027282
ENSG00000186687_LYRM7	0.191767	0.225089	0.2615	0.252429	0.295363	0.340981	-0.07027399999999998	unclassified	ENST00000379380	ENSCSAT00000012092	ENSBTAT00000044164	ENSECAT00000024717	ENSOART00000018137	XM_005682641.3	ENSCAFT00000001139
ENSG00000186710_CFAP73	0.318562	0.34657	0.375356	0.325105	0.347476	0.371014	-0.0009060000000000179	nearly-neutral	ENST00000335621	ENSCSAT00000000451	ENSBTAT00000029529	ENSECAT00000009708	ENSOART00000008847	XM_018061176.1	ENSCAFT00000014301
ENSG00000186714_CCDC73	0.662183	0.692813	0.728147	0.608928	0.62645	0.645318	0.06636300000000006	adaptive	ENST00000335185	ENSCSAT00000003295	ENSBTAT00000061531	Null	ENSOART00000018206	XM_005690053.3	ENSCAFT00000044660
ENSG00000186716_BCR	0.0712138	0.0757941	0.0806861	0.0920128	0.0992751	0.107038	-0.023481000000000002	unclassified	ENST00000305877	ENSCSAT00000012194	ENSBTAT00000029392	ENSECAT00000022294	ENSOART00000015848	XM_018044398.1	ENSCAFT00000021894
ENSG00000186732_MPPED1	0.0144973	0.0178231	0.0213105	0.0207875	0.0268695	0.0336428	-0.0090464	unclassified	ENST00000417669	Null	Null	ENSECAT00000022251	ENSOART00000020907	XM_018048878.1	ENSCAFT00000001402
ENSG00000186765_FSCN2	0.0892846	0.0971117	0.105865	0.110775	0.122112	0.134653	-0.025000300000000003	unclassified	ENST00000334850	ENSCSAT00000000282	ENSBTAT00000034735	ENSECAT00000013181	ENSOART00000020122	XM_018063602.1	ENSCAFT00000009255
ENSG00000186766_FOXI2	0.291271	0.315279	0.341318	0.356202	0.38125	0.406004	-0.065971	unclassified	ENST00000388920	ENSCSAT00000002481	ENSBTAT00000008160	Null	Null	XM_018041141.1	ENSCAFT00000020834
ENSG00000186767_SPIN4	0.0439552	0.0518439	0.0603916	0.0836447	0.0980095	0.113413	-0.0461656	unclassified	ENST00000374884	ENSCSAT00000018422	ENSBTAT00000023863	ENSECAT00000003644	ENSOART00000005857	XM_018044058.1	ENSCAFT00000026171
ENSG00000186790_FOXE3	0.141621	0.16658	0.192014	0.178957	0.211029	0.241041	-0.04444899999999999	unclassified	ENST00000335071	ENSCSAT00000018392	Null	Null	Null	XM_018043918.1	ENSCAFT00000006444
ENSG00000186792_HYAL3	0.344423	0.368799	0.39587	0.332989	0.353098	0.375123	0.015700999999999965	nearly-neutral	ENST00000336307	ENSCSAT00000012320	Null	ENSECAT00000019161	ENSOART00000010605	XM_018066819.1	ENSCAFT00000016969
ENSG00000186795_KCNK18	0.292756	0.313041	0.333851	0.331082	0.350848	0.370392	-0.03780699999999998	unclassified	ENST00000334549	ENSCSAT00000002837	ENSBTAT00000020046	ENSECAT00000024269	ENSOART00000019789	XM_005698618.2	ENSCAFT00000018925
ENSG00000186806_VSIG10L	0.338908	0.353345	0.367001	0.40865	0.422606	0.437264	-0.06926099999999996	unclassified	ENST00000335624	ENSCSAT00000000047	ENSBTAT00000027247	Null	Null	XM_018062906.1	ENSCAFT00000004538
